track_id,name,artist,spotify_preview_url,spotify_id,tags,genre,year,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
SONG_437,Debaser,Pixies,https://p.scdn.co/mp3-preview/072c2c407aa9d2223d505d5fabd867d2e9176ff6?cid=774b29d4f13844c495f206cafdad9c86,01LS3ND17pTJAGXsZRYOxI,"rock, alternative, indie, alternative_rock, punk, indie_rock, 80s, american, post_punk, grunge",Rock,2005,188013,0.288,0.967,5,-4.267,1,0.0947,0.000616,0.741,0.94,0.449,133.044,4
SONG_449,My Name Is Jonas,Weezer,https://p.scdn.co/mp3-preview/c4bf6a3a0588d8763039c2c03f91e7f29bfbe733?cid=774b29d4f13844c495f206cafdad9c86,0YU04WSkTVomRgeDOWlEzX,"rock, alternative, indie, alternative_rock, indie_rock, 90s",,2015,206120,0.261,0.947,11,-3.031,1,0.0488,0.000197,0.00332,0.31,0.55,185.942,3
SONG_455,The Hardest Button to Button,The White Stripes,https://p.scdn.co/mp3-preview/dc4e019099ccecf0fafbbed81a22968831539966?cid=774b29d4f13844c495f206cafdad9c86,0tHeScWiI9EuF9IuH36Beu,"rock, alternative, indie, alternative_rock, indie_rock, 00s, blues_rock",Rock,2003,212266,0.689,0.511,4,-8.407,0,0.0742,0.00808,0.276,0.0914,0.578,128.458,4
SONG_464,505,Arctic Monkeys,https://p.scdn.co/mp3-preview/b439ea59b20171acba51a365c4eed15777fb9600?cid=774b29d4f13844c495f206cafdad9c86,0BxE4FqsDD1Ot4YuBXwAPp,"rock, alternative, indie, alternative_rock, indie_rock, british, beautiful",Rock,2007,253586,0.526,0.866,0,-5.822,1,0.0568,0.00287,7.78e-05,0.0945,0.248,140.266,4
SONG_470,Lost!,Coldplay,https://p.scdn.co/mp3-preview/12ca9924f99e37ee2e9b8847cfbd66dffef1b532?cid=774b29d4f13844c495f206cafdad9c86,060glLDdEdP52BrE74HNu3,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, beautiful, 00s, britpop",Rock,2012,236213,0.359,0.779,7,-7.52,1,0.0412,0.0057,0.837,0.379,0.582,86.951,4
SONG_487,4th Dimensional Transition,MGMT,https://p.scdn.co/mp3-preview/ccddaff8d6db5b81020c3cf67a782077facd6ea4?cid=774b29d4f13844c495f206cafdad9c86,14Hlfk7LY4TOw450LaVteS,"rock, electronic, alternative, indie, indie_rock, psychedelic, american, indie_pop, psychedelic_rock, 00s",Rock,2008,238013,0.381,0.939,9,-4.684,1,0.125,0.042,0.918,0.172,0.335,159.97,4
SONG_489,The Beautiful People,Marilyn Manson,https://p.scdn.co/mp3-preview/851e9b6547b0fff72c9ff92cef3cd05920d0f797?cid=774b29d4f13844c495f206cafdad9c86,0DbPcbiSwuFgC01h1gdxDJ,"rock, alternative, metal, alternative_rock, hard_rock, industrial, 90s",,2009,214040,0.619,0.832,10,-10.136,0,0.0573,0.000908,0.615,0.18,0.811,144.001,4
SONG_497,Caring Is Creepy,The Shins,https://p.scdn.co/mp3-preview/db59fdc94014ee63fa154a4b25d90e51d0912d09?cid=774b29d4f13844c495f206cafdad9c86,0EKT63mcvEXuB5rxCW9pzP,"rock, alternative, indie, indie_rock, soundtrack, indie_pop, mellow",Rock,2001,200173,0.413,0.707,2,-8.65,1,0.0375,0.0232,2.84e-06,0.293,0.494,94.614,4
SONG_499,Jacqueline,Franz Ferdinand,https://p.scdn.co/mp3-preview/9af42388025bd46784c823a657d3a483b210c7df?cid=774b29d4f13844c495f206cafdad9c86,0Y9ruZ8TTc2mR5lcxhS8uU,"rock, alternative, indie, alternative_rock, indie_rock, british, 00s, britpop",Rock,2004,229026,0.279,0.688,0,-8.587,0,0.0611,0.000116,0.00434,0.386,0.309,152.634,4
SONG_505,The Handshake,MGMT,https://p.scdn.co/mp3-preview/3b64e1c1a20ebe2cb0842ed083452b98078f5e67?cid=774b29d4f13844c495f206cafdad9c86,0kmnnk3chw9y2vRFAuk12A,"rock, electronic, alternative, indie, pop, indie_rock, psychedelic",Rock,2007,219626,0.565,0.763,11,-7.043,0,0.0584,0.27,0.0087,0.299,0.283,139.995,4
SONG_507,In the Aeroplane Over the Sea,Neutral Milk Hotel,https://p.scdn.co/mp3-preview/23f5b39b7eb6b13081ec4a8705405e1c75fbd836?cid=774b29d4f13844c495f206cafdad9c86,3xEbrpJTTcsaWMX4gHKd4O,"rock, alternative, indie, folk, indie_rock, 90s, acoustic, love, beautiful",Rock,1998,202560,0.26,0.724,7,-5.093,1,0.033,0.334,0.0,0.114,0.222,93.726,3
SONG_512,Fade to Black,Metallica,https://p.scdn.co/mp3-preview/233bd67ad724582de2e2ffdf1ef3e4d7fc58aace?cid=774b29d4f13844c495f206cafdad9c86,12oSzrBIyirNs0aCwk6elL,"rock, metal, hard_rock, 80s, heavy_metal, thrash_metal",Metal,1984,417400,0.258,0.907,7,-7.287,1,0.112,0.0183,0.201,0.11,0.317,113.679,4
SONG_517,Poison,Alice Cooper,https://p.scdn.co/mp3-preview/a696c26e9ae65e438e900c0712d13eba4c392f78?cid=774b29d4f13844c495f206cafdad9c86,00zSwKv31z21axKYH7xxkT,"rock, metal, classic_rock, hard_rock, 80s, heavy_metal",,2001,267306,0.319,0.896,2,-6.35,0,0.111,0.0412,0.000133,0.16,0.255,118.696,4
SONG_523,A Rush of Blood to the Head,Coldplay,https://p.scdn.co/mp3-preview/3974cb926795e1a15dc738da26bfd659c4b3280b?cid=774b29d4f13844c495f206cafdad9c86,04ZAwhY76rVwALw4Xyhmkl,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, chillout, love, beautiful, 00s, britpop, mellow",Rock,2002,349973,0.536,0.49,5,-7.176,1,0.0245,0.178,2.32e-06,0.255,0.136,138.331,4
SONG_527,Everlasting Light,The Black Keys,https://p.scdn.co/mp3-preview/216ef04ed35b5d2a0b039d4941b1a2c61b4e9cb9?cid=774b29d4f13844c495f206cafdad9c86,1owojdFFHXWvbAe3QtGwEG,"rock, indie, indie_rock, blues, blues_rock",,2010,204626,0.644,0.595,4,-6.548,1,0.0444,0.133,0.00744,0.346,0.709,181.666,4
SONG_532,Last Living Souls,Gorillaz,https://p.scdn.co/mp3-preview/f465e73153bb8f7956a497b398c1ebc94e489717?cid=774b29d4f13844c495f206cafdad9c86,0hQi5BNLOLNJUwc9JKGhBL,"rock, electronic, alternative, indie, pop, alternative_rock, experimental, british, hip_hop, trip_hop",Rock,2005,190400,0.849,0.555,9,-5.602,0,0.0604,0.0257,0.351,0.0625,0.891,137.08,4
SONG_540,Radio/Video,System of a Down,https://p.scdn.co/mp3-preview/8e83539b33d333b7f93031a659a61774bb4e181e?cid=774b29d4f13844c495f206cafdad9c86,05ClDIpXqiXCkyO4UvL0A8,"rock, alternative, metal, alternative_rock, hard_rock, heavy_metal, nu_metal",Rock,2005,249226,0.358,0.918,6,-2.472,0,0.0722,0.157,9.09e-06,0.369,0.489,139.327,4
SONG_543,Soma,The Strokes,https://p.scdn.co/mp3-preview/e08750b9ec12d1c5896eea5032b01c70f0b774d1?cid=774b29d4f13844c495f206cafdad9c86,2Lf2pJqFbGhBro7ccOz597,"rock, alternative, indie, alternative_rock, indie_rock, american, 00s",Rock,2001,153840,0.499,0.706,0,-7.335,1,0.0302,0.0747,0.00289,0.0753,0.483,148.931,4
SONG_547,Walk,Pantera,https://p.scdn.co/mp3-preview/14e66cb261d6027f14d31e7d247b2281b9e79e71?cid=774b29d4f13844c495f206cafdad9c86,18VO9cif3fGKJPqCXnkPgX,"rock, metal, heavy_metal, thrash_metal, 90s, power_metal",Rock,2013,315120,0.43,0.704,1,-8.008,0,0.0804,0.000155,0.00221,0.0933,0.703,118.242,4
SONG_551,For Emma,Bon Iver,https://p.scdn.co/mp3-preview/49c5c569079d6dceeba89b1b18ae061eb941352e?cid=774b29d4f13844c495f206cafdad9c86,0mP897I93DZwdgtjkSriwj,"rock, indie, folk, singer_songwriter, acoustic, male_vocalists, beautiful, 00s, mellow",Folk,2008,220720,0.669,0.613,4,-11.12,0,0.036,0.487,0.18,0.132,0.565,110.67,4
SONG_554,White Shadows,Coldplay,https://p.scdn.co/mp3-preview/76a345742020272060da010d2891c873992607e1?cid=774b29d4f13844c495f206cafdad9c86,0WWz2AaqxLoO0fa9ou6Fqc,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, britpop",Rock,2005,328219,0.491,0.783,8,-8.997,0,0.0484,0.00521,0.0361,0.0951,0.26,127.437,4
SONG_558,D Is for Dangerous,Arctic Monkeys,https://p.scdn.co/mp3-preview/fb039c5125c04557dd7c5f47d8a9bd16f7d2aabe?cid=774b29d4f13844c495f206cafdad9c86,27EwsFfoJK04homk7N4Vbs,"rock, alternative, indie, alternative_rock, indie_rock, british",Rock,2007,136106,0.555,0.926,1,-4.685,1,0.037,9.78e-06,0.000134,0.0808,0.765,145.044,4
SONG_561,Goodbye My Lover,James Blunt,https://p.scdn.co/mp3-preview/f9126a8531cc80064251fd975fc971a25eb2a4ce?cid=774b29d4f13844c495f206cafdad9c86,0Iit3mwdeG3aIcK4kOviUo,"rock, alternative, indie, pop, singer_songwriter, british, acoustic, piano, male_vocalists, love, beautiful, britpop, mellow",Pop,2012,258373,0.412,0.309,4,-10.079,1,0.0546,0.95,0.00388,0.0944,0.265,79.907,3
SONG_562,Battery,Metallica,https://p.scdn.co/mp3-preview/9dd3821d8354c5a7abd02f1e32bcbb0551b8a3e0?cid=774b29d4f13844c495f206cafdad9c86,06aiqCgLiZm5CXcttPz1oU,"rock, metal, hard_rock, 80s, heavy_metal, thrash_metal",Rap,1986,312586,0.467,0.882,4,-11.176,0,0.0496,0.000371,0.304,0.0952,0.452,96.67,4
SONG_565,Pure Morning,Placebo,https://p.scdn.co/mp3-preview/42be861caeeb76ac7b66b09f284218c61e547337?cid=774b29d4f13844c495f206cafdad9c86,0Vexs3SutFnDeCtypL2zit,"rock, alternative, indie, alternative_rock, indie_rock, british, 90s, britpop",Rock,2011,238480,0.451,0.912,8,-6.48,1,0.0666,0.0518,6.08e-06,0.09,0.22,81.797,4
SONG_580,The World at Large,Modest Mouse,https://p.scdn.co/mp3-preview/47dbf9514ca77c442914dbdad50dabc2d429213f?cid=774b29d4f13844c495f206cafdad9c86,0uO1ejCv4Spok2NQ0oUHUm,"rock, alternative, indie, alternative_rock, indie_rock, indie_pop, beautiful, mellow, chill",Rock,2004,272506,0.523,0.477,6,-9.076,1,0.0254,0.0961,0.000106,0.101,0.249,76.973,4
SONG_592,Crown of Love,Arcade Fire,https://p.scdn.co/mp3-preview/342f7f89736c5da5545abd50253cf1014c24b4ba?cid=774b29d4f13844c495f206cafdad9c86,1VmKmRUxKSyNMF2x3ndgst,"rock, alternative, indie, alternative_rock, indie_rock, love, beautiful, 00s",Rock,2005,282333,0.317,0.651,3,-6.492,1,0.0274,0.0561,8.82e-05,0.278,0.283,102.642,1
SONG_598,O Green World,Gorillaz,https://p.scdn.co/mp3-preview/6a109a3d3506da403ca76efb8c6dd66ce124e0d1?cid=774b29d4f13844c495f206cafdad9c86,4hNPMfFHauPIbOKvdYqFt7,"rock, electronic, alternative, indie, pop, alternative_rock, british, hip_hop, trip_hop",Rock,2005,275000,0.672,0.768,0,-7.718,1,0.0347,0.00201,0.905,0.136,0.858,122.583,4
SONG_604,We Never Change,Coldplay,https://p.scdn.co/mp3-preview/258325aacfde147fcffcf0945780875f236bc7ed?cid=774b29d4f13844c495f206cafdad9c86,5TB6QgrF0RPIxSCGfRDLoe,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, chillout, acoustic, beautiful, britpop, mellow, chill",,2000,249400,0.433,0.288,6,-10.801,0,0.0296,0.535,0.000169,0.105,0.131,136.939,3
SONG_606,Every Planet We Reach Is Dead,Gorillaz,https://p.scdn.co/mp3-preview/de0d7569b190a5e60704f1149964fa1e43e5c480?cid=774b29d4f13844c495f206cafdad9c86,1ciO7AcAkMAlva1K7uoyzq,"rock, electronic, alternative, indie, pop, alternative_rock, british, hip_hop, trip_hop, chill",Rock,2005,293266,0.578,0.484,4,-7.08,0,0.0273,0.0159,0.0105,0.0654,0.362,88.152,4
SONG_611,Here It Goes Again,OK Go,https://p.scdn.co/mp3-preview/7327e3ac55e460208a753ce81872321dc06b7603?cid=774b29d4f13844c495f206cafdad9c86,0OpEsGqcmU1yGAfWO5sPRW,"rock, alternative, indie, alternative_rock, indie_rock, dance",Rock,2010,180213,0.54,0.89,0,-2.313,1,0.041,0.000351,6.72e-05,0.112,0.828,145.711,4
SONG_613,Where Did You Sleep Last Night,Nirvana,https://p.scdn.co/mp3-preview/ef8295c839e34d88cc7b90d9fcc46d82ed6efe0e?cid=774b29d4f13844c495f206cafdad9c86,0bx2T62sxyvuHqgg5ZsgAc,"rock, alternative, alternative_rock, 90s, acoustic, grunge, cover",Rock,2002,302533,0.551,0.673,3,-7.362,1,0.0805,0.651,0.00047,0.683,0.349,108.482,3
SONG_626,Trying Your Luck,The Strokes,https://p.scdn.co/mp3-preview/79b87de0dc822bf051ddfedde437b61167875906?cid=774b29d4f13844c495f206cafdad9c86,2IKgM8fKIKUXVsARYL4FFW,"rock, alternative, indie, alternative_rock, indie_rock, american, 00s",Rock,2001,207573,0.499,0.69,9,-9.424,0,0.0316,0.00963,0.00795,0.13,0.629,143.9,4
SONG_630,Black Mirror,Arcade Fire,https://p.scdn.co/mp3-preview/edc21eb37d32ea56ec832868826045cd71893f6c?cid=774b29d4f13844c495f206cafdad9c86,0IgnwEF4fuidaugeMEKUl4,"rock, alternative, indie, alternative_rock, indie_rock, 00s",Rock,2007,253373,0.527,0.847,10,-9.717,0,0.0385,0.0596,0.421,0.111,0.155,124.048,4
SONG_631,Swallowed in the Sea,Coldplay,https://p.scdn.co/mp3-preview/a9a6080f335cf83d0e43fdedf012735f4c7edf51?cid=774b29d4f13844c495f206cafdad9c86,2u2WL5N3KnQnykOZi3fxL6,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, love, britpop, mellow",,2005,239001,0.265,0.378,11,-10.823,1,0.0316,0.0557,1.29e-06,0.119,0.153,142.1,4
SONG_632,Feeling This,blink-182,https://p.scdn.co/mp3-preview/2e5ad4741d169569368f484f58da56ecde77e4e7?cid=774b29d4f13844c495f206cafdad9c86,00ZsT6WcQHTKBc4atXPvXh,"rock, alternative, alternative_rock, punk, punk_rock",Rock,2009,173600,0.407,0.964,4,-5.888,1,0.09,0.0811,0.0,0.569,0.54,173.116,4
SONG_636,Future Reflections,MGMT,https://p.scdn.co/mp3-preview/2e6f9b7ea6f49bf1a5e81285bb9c4db0738198f5?cid=774b29d4f13844c495f206cafdad9c86,09ejRvctY0z8dv14bTEfqm,"rock, electronic, alternative, indie, experimental, indie_rock, psychedelic, electro, indie_pop, psychedelic_rock, 00s",,2009,238466,0.506,0.977,5,-4.064,1,0.0958,0.104,0.0347,0.409,0.487,140.031,4
SONG_638,Sofa Song,The Kooks,https://p.scdn.co/mp3-preview/075b0bf2c64b9ffa7e2675226188a1235e2246f9?cid=774b29d4f13844c495f206cafdad9c86,0Vfgpl5VpDBQexEPYUqaQK,"rock, alternative, indie, alternative_rock, indie_rock, british, britpop",Rock,2006,133253,0.425,0.949,1,-3.828,0,0.104,0.0101,1.79e-05,0.296,0.718,80.331,4
SONG_639,Slow Hands,Interpol,https://p.scdn.co/mp3-preview/7c6d4166bc7d95eee30181d6dd78a68f5a4efa62?cid=774b29d4f13844c495f206cafdad9c86,0LVgW4kmt8wunI3sdlShJk,"rock, alternative, indie, alternative_rock, indie_rock, post_punk, 00s",Rock,2004,184466,0.245,0.976,11,-2.513,0,0.0523,0.000397,0.465,0.362,0.659,141.882,4
SONG_644,I Can Talk,Two Door Cinema Club,https://p.scdn.co/mp3-preview/a22b63b0d3da0ac4e1afc976ab4f28f3b42cd948?cid=774b29d4f13844c495f206cafdad9c86,0jkdpM3WaCu5U5ANU9Djs2,"rock, electronic, alternative, indie, indie_rock, british",Rock,2009,177520,0.47,0.775,9,-4.848,0,0.214,2.87e-05,0.297,0.259,0.6,162.96,4
SONG_645,Neon Bible,Arcade Fire,https://p.scdn.co/mp3-preview/d85d387a64c38cb38330749562f7c9edf2d20171?cid=774b29d4f13844c495f206cafdad9c86,0bweN7BKqTYU0tq2IEpvlr,"rock, alternative, indie, alternative_rock, indie_rock, 00s, mellow",Rock,2007,136640,0.581,0.297,9,-19.128,1,0.101,0.908,0.704,0.0629,0.0442,86.788,4
SONG_648,Rock & Roll Queen,The Subways,https://p.scdn.co/mp3-preview/00e4a3def706eebb0b876c45761de13247b5b511?cid=774b29d4f13844c495f206cafdad9c86,0e3qvNUMTCBs7TX73P9qXu,"rock, alternative, indie, alternative_rock, indie_rock, british",Rock,2005,169946,0.395,0.764,10,-6.258,0,0.0419,0.000316,0.00131,0.111,0.325,141.423,4
SONG_656,Miss Murder,AFI,https://p.scdn.co/mp3-preview/9b4d4a5666be44697da32fed0184acc6be7575ba?cid=774b29d4f13844c495f206cafdad9c86,0Ti2dlF2xLjXblvdU5fCxM,"rock, alternative, alternative_rock, punk, hardcore, punk_rock, emo",Rock,2006,206586,0.308,0.873,8,-4.542,1,0.0533,0.00022,0.000729,0.0974,0.686,143.519,4
SONG_660,Tomorrow Comes Today,Gorillaz,https://p.scdn.co/mp3-preview/d5953c143aea3471f1805598f19ccf5cdc0b787b?cid=774b29d4f13844c495f206cafdad9c86,0qXdCJeemw8eaE3BL9kHks,"rock, electronic, alternative, indie, alternative_rock, british, chillout, hip_hop, trip_hop, 00s, chill",Rock,2011,193600,0.751,0.596,6,-4.594,1,0.0301,0.0071,0.589,0.103,0.57,93.213,4
SONG_664,City of Delusion,Muse,https://p.scdn.co/mp3-preview/0a0f1335837b7dfdc739897065661af2a66b8bb4?cid=774b29d4f13844c495f206cafdad9c86,01UDZvyiTClLHj5328OJSu,"rock, alternative, indie, alternative_rock, indie_rock, progressive_rock, british, britpop",Rock,2007,288266,0.285,0.915,2,-5.158,0,0.0741,0.00268,0.0279,0.137,0.309,119.817,4
SONG_692,Easily,Red Hot Chili Peppers,https://p.scdn.co/mp3-preview/5817f0f910455f340a27ecb8f263b0f04913e064?cid=774b29d4f13844c495f206cafdad9c86,3DmOWG8OD9eR12180fmJqf,"rock, alternative, alternative_rock, 90s, funk",Rock,1999,231333,0.283,0.982,0,-0.32,1,0.0703,0.000204,0.0756,0.0627,0.438,124.149,4
SONG_694,Ocean Avenue,Yellowcard,https://p.scdn.co/mp3-preview/b2b5d20865277b4ae07aa77311fb6efc8109416a?cid=774b29d4f13844c495f206cafdad9c86,0ZnOEMxU9fSQffqZG5Eqcd,"rock, alternative, pop, alternative_rock, punk, punk_rock, emo, love",Rock,2011,198973,0.49,0.912,6,-4.008,0,0.0647,3.87e-05,9.85e-05,0.0928,0.741,173.793,4
SONG_695,Robot Rock,Daft Punk,https://p.scdn.co/mp3-preview/9ec3a52390ff23aeb2ce125591839ef16be18abb?cid=774b29d4f13844c495f206cafdad9c86,0mqH3csuodko0zRL8WCuce,"rock, electronic, dance, house, techno, electro, french",Electronic,2005,287720,0.59,0.787,7,-5.766,1,0.0512,6.94e-06,0.845,0.0293,0.598,111.926,4
SONG_697,Shimmy,System of a Down,https://p.scdn.co/mp3-preview/fa78a67c3204569371eb215082b25f61226acda8?cid=774b29d4f13844c495f206cafdad9c86,0Huc9Tt5BETWbovn38jENw,"rock, alternative, metal, alternative_rock, hard_rock, nu_metal",Metal,2001,110800,0.436,0.96,2,-3.56,1,0.0461,0.00101,0.0308,0.0434,0.697,119.08,4
SONG_699,Parklife,Blur,https://p.scdn.co/mp3-preview/093413c02db355cef98a3684d6bf112da392a30b?cid=774b29d4f13844c495f206cafdad9c86,0Bkl9g6bpdimjUoFjI9eSO,"rock, alternative, indie, indie_rock, british, 90s, britpop",Rock,2014,187040,0.634,0.877,4,-6.905,1,0.0607,0.152,0.0,0.328,0.749,138.388,4
SONG_703,Bigmouth Strikes Again,The Smiths,https://p.scdn.co/mp3-preview/6c50f0c8068914d5766546b0b465aad4316fea2e?cid=774b29d4f13844c495f206cafdad9c86,3oebt3tEE76ulYJEY4x0dQ,"rock, alternative, indie, pop, alternative_rock, indie_rock, 80s, british, new_wave, post_punk, britpop",,1987,193893,0.351,0.848,1,-8.149,0,0.0434,0.0105,0.0,0.101,0.818,134.964,4
SONG_725,Phantom Limb,The Shins,https://p.scdn.co/mp3-preview/9763feb9983046b9e9ce813ad0468cfa5a615251?cid=774b29d4f13844c495f206cafdad9c86,0T5Xmj7m5UzGuuTlpi0FjW,"rock, alternative, indie, pop, indie_rock, american, indie_pop, mellow",,2007,287533,0.515,0.871,9,-4.113,1,0.0367,0.000585,0.0,0.0877,0.498,119.869,4
SONG_727,Transatlanticism,Death Cab for Cutie,https://p.scdn.co/mp3-preview/c5c8a3e9ca2f7331428aa49eb9c9ea8a5d3ae3f2?cid=774b29d4f13844c495f206cafdad9c86,0Q3W3sL8H56NLDOiwLAhO5,"rock, alternative, indie, indie_rock, piano, indie_pop, emo, love, beautiful, mellow, chill",Rock,2003,475093,0.441,0.445,9,-9.921,1,0.031,0.388,0.611,0.179,0.196,127.489,4
SONG_731,Them Bones,Alice in Chains,https://p.scdn.co/mp3-preview/d2cb08f5458152f98bf6c4b16ebdabe7615a0602?cid=774b29d4f13844c495f206cafdad9c86,0FqQfY1Gc0WdaQ7C1SqFYj,"rock, alternative, metal, alternative_rock, hard_rock, 90s, grunge",,2007,150000,0.15,0.955,9,-4.591,1,0.0612,0.0206,0.000201,0.282,0.309,164.957,1
SONG_738,You Could Be Happy,Snow Patrol,https://p.scdn.co/mp3-preview/70f2b9997e1db46f4fbb2e829f04a69a9425fed2?cid=774b29d4f13844c495f206cafdad9c86,1Ow3WmxZDYdPpOFIhJ4pID,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, love, beautiful, 00s, britpop, mellow, chill",Rock,2006,182133,0.648,0.321,5,-9.693,1,0.0273,0.549,6.33e-06,0.0737,0.253,110.928,4
SONG_743,So Here We Are,Bloc Party,https://p.scdn.co/mp3-preview/4b87ddac9a970ae92e10d65dc29081fc50338d90?cid=774b29d4f13844c495f206cafdad9c86,1IlloBPE1WSEwAMyvDjIzA,"rock, alternative, indie, alternative_rock, indie_rock, british, beautiful, britpop",Rock,2005,232320,0.144,0.841,9,-4.778,1,0.0535,0.00551,0.789,0.118,0.145,155.324,4
SONG_746,Blister In The Sun,Violent Femmes,https://p.scdn.co/mp3-preview/986190d28c9d08d44ba585872e4121ef741980ee?cid=774b29d4f13844c495f206cafdad9c86,04EowRiMvnTrv5YgFdBhw9,"rock, alternative, indie, alternative_rock, punk, indie_rock, 80s, post_punk",,2009,144840,0.727,0.564,0,-6.51,1,0.0865,0.52,0.0,0.0791,0.861,96.974,4
SONG_747,Crying Lightning,Arctic Monkeys,https://p.scdn.co/mp3-preview/9484b9d394aa8c504c86a151c77df01c122a2bf8?cid=774b29d4f13844c495f206cafdad9c86,06XGmFJhM2mn4JCOcN9L9e,"rock, alternative, indie, alternative_rock, indie_rock, british",,2009,223160,0.498,0.894,4,-4.458,0,0.0475,0.0137,0.000386,0.252,0.677,106.707,4
SONG_752,Everything Will Be Alright,The Killers,https://p.scdn.co/mp3-preview/44cede7da7d3202a8631cd1ee703fae985a63912?cid=774b29d4f13844c495f206cafdad9c86,0KdByXrzwwPfLecU1gzU7x,"rock, alternative, indie, pop, alternative_rock, indie_rock, chillout, american, love, 00s, mellow",Rock,2004,345253,0.498,0.769,0,-3.939,0,0.0285,0.000976,0.00045,0.112,0.198,128.029,4
SONG_757,Rest My Chemistry,Interpol,https://p.scdn.co/mp3-preview/2d5694334632af1958448d681d21cd149e6d9fac?cid=774b29d4f13844c495f206cafdad9c86,00X2yTYv92I6duQLVnXPZk,"rock, alternative, indie, alternative_rock, indie_rock, post_punk, beautiful",Rock,2007,300506,0.506,0.899,11,-4.793,0,0.0364,0.0287,0.28,0.2,0.475,150.27,4
SONG_759,Dragula,Rob Zombie,https://p.scdn.co/mp3-preview/010a9336d47f6ca60efd7be39fe11dd0228e2faa?cid=774b29d4f13844c495f206cafdad9c86,05xOchVv7Tfb5JO0JUL02v,"rock, metal, hard_rock, heavy_metal, industrial, 90s",,2009,222906,0.584,0.98,0,-5.3,0,0.0762,8.63e-05,0.000121,0.084,0.518,125.029,4
SONG_760,A Whisper,Coldplay,https://p.scdn.co/mp3-preview/2871daf282eff729ec13638a79b60351c644d497?cid=774b29d4f13844c495f206cafdad9c86,7KolrFGhfDi1JTSgQBT5sI,"rock, alternative, indie, pop, alternative_rock, indie_rock, british, britpop",Rock,2002,238333,0.277,0.797,0,-5.66,1,0.0385,0.586,0.341,0.221,0.26,177.004,3
SONG_761,Sleeping Lessons,The Shins,https://p.scdn.co/mp3-preview/1182af43d91536200d9a270f3fd3bd361011eaf9?cid=774b29d4f13844c495f206cafdad9c86,1QZkFFdJ44sfQlzhzqDx9b,"rock, alternative, indie, indie_rock, indie_pop, mellow",,2007,238026,0.517,0.511,4,-8.191,1,0.0339,0.19,0.00827,0.14,0.179,115.022,4
SONG_770,This House Is a Circus,Arctic Monkeys,https://p.scdn.co/mp3-preview/b5b0fa0271a2ca31bf33f2d3cf81bb0230c5b2b9?cid=774b29d4f13844c495f206cafdad9c86,0DKvcH4SCRdhVYTxStKx9h,"rock, alternative, indie, alternative_rock, indie_rock, british, britpop",,2007,191680,0.476,0.844,7,-5.253,1,0.0431,1.81e-05,0.00196,0.272,0.658,155.322,4
SONG_771,Pardon Me,Incubus,https://p.scdn.co/mp3-preview/06ffa3b637583b18e483260b7231081253efc4db?cid=774b29d4f13844c495f206cafdad9c86,0cITyvBobNOEFWXWmNhCkU,"rock, alternative, alternative_rock, 90s",Rock,1999,223746,0.579,0.812,1,-6.509,0,0.0693,0.00114,0.00333,0.115,0.278,152.002,4
SONG_795,Next Girl,The Black Keys,https://p.scdn.co/mp3-preview/20c0ecab72906e463ccb0a980a5e5ebb5a4f8f57?cid=774b29d4f13844c495f206cafdad9c86,0LMbqdeLFpQXhjC5mMVfdr,"rock, alternative, indie, alternative_rock, indie_rock, blues, blues_rock",,2010,198266,0.521,0.702,1,-6.29,0,0.0369,0.0431,0.000238,0.116,0.239,85.727,4
SONG_797,Ragged Wood,Fleet Foxes,https://p.scdn.co/mp3-preview/621d6510eb943d851b159f9d91d41a68a74e8637?cid=774b29d4f13844c495f206cafdad9c86,0CCnBol2JNuwYxdMvhamcA,"rock, alternative, indie, folk, indie_rock, 00s, mellow",,2008,305320,0.355,0.685,4,-5.963,1,0.0299,0.103,0.0114,0.0624,0.169,103.695,4
SONG_799,Swing Life Away,Rise Against,https://p.scdn.co/mp3-preview/284a00da30944a6fd18e8453c98029f39ee8cbdd?cid=774b29d4f13844c495f206cafdad9c86,04Yk2qiaOPi2ZZ3UYNSq21,"rock, alternative, punk, punk_rock, acoustic, mellow",,2012,200066,0.644,0.437,6,-6.895,1,0.0372,0.543,0.0,0.107,0.759,92.607,3
